Dimension1(nm),Dimension2(nm),OD,Dilution(%),Nano_stock_vol(mL),Diluted_vol(mL),AgConc(M),AgMass(mg),MeOH_vol(mL),H2O_vol(mL),Doping(%),AgSol(uL),Time(min),Temperature(C),Experiment,Wavelength(nm),Fluorescence,Fluorescence_norm
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),525.0,1741.5,0.056885041749178286
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),526.0,1418.5,0.04633444256170508
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),527.0,1168.875,0.03818059326705184
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),528.0,975.375,0.03186003307269869
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),529.0,817.25,0.026694975807933365
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),530.0,725.25,0.023689851581160812
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),531.0,627.25,0.020488740991772655
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),532.0,555.75,0.018153236837270072
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),533.0,500.375,0.01634444603229692
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),534.0,467.875,0.015282853234795746
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),535.0,437.125,0.014278423126390789
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),536.0,427.0,0.013947696139476962
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),537.0,410.5,0.013408733642284058
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),538.0,398.25,0.013008594818610539
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),539.0,401.875,0.013127003246024132
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),540.0,409.125,0.013363820100851315
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),541.0,411.875,0.0134536471837168
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),542.0,416.375,0.013600636955678501
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),543.0,428.5,0.013996692730130862
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),544.0,431.875,0.014106935059102137
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),545.0,443.625,0.014490741685891024
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),546.0,459.75,0.015017455035420452
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),547.0,461.75,0.015082783822958986
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),548.0,460.5,0.015041953330747402
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),549.0,467.5,0.01527060408713227
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),550.0,469.875,0.015348182022334279
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),551.0,473.625,0.01547067349896903
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),552.0,478.5,0.015629912418594207
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),553.0,487.375,0.01591980891329645
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),554.0,479.5,0.015662576812363473
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),555.0,496.875,0.016230120654104487
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),556.0,505.125,0.016499601902700937
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),557.0,500.75,0.016356695179960395
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),558.0,512.375,0.016736418757528123
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),559.0,525.375,0.01716105587652859
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),560.0,529.125,0.017283547353163342
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),561.0,542.75,0.017728599718269605
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),562.0,564.125,0.018426801135087684
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),563.0,572.875,0.01871261458056877
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),564.0,591.5,0.019320988914521366
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),565.0,618.75,0.020211093644733887
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),566.0,629.375,0.020558152828532347
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),567.0,644.25,0.021044035685850192
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),568.0,654.375,0.02137476267276402
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),569.0,661.125,0.02159524733070657
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),570.0,674.875,0.02204438274503399
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),571.0,679.25,0.022187289467774533
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),572.0,694.875,0.02269767062041933
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),573.0,709.0,0.023159055182410224
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),574.0,723.375,0.023628605842843434
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),575.0,727.0,0.02374701427025703
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),576.0,747.625,0.024420717391748156
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),577.0,755.875,0.02469019864034461
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),578.0,765.375,0.025000510381152644
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),579.0,778.25,0.025421064450931955
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),580.0,793.75,0.02592736255435559
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),581.0,809.5,0.026441826756221545
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),582.0,824.75,0.026939958761202865
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),583.0,851.625,0.027817814343751916
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),584.0,861.75,0.02814854133066574
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),585.0,886.25,0.02894881897801278
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),586.0,917.625,0.02997366433252353
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),587.0,944.125,0.0308392707674091
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),588.0,954.375,0.031174080803544085
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),589.0,968.625,0.03163954841475614
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),590.0,983.5,0.032125431272073984
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),591.0,989.5,0.032321417634689584
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),592.0,1013.5,0.03310536308515199
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),593.0,1017.5,0.03323602066022906
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),594.0,1022.125,0.03338709348141192
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),595.0,1033.125,0.033746401812873854
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),596.0,1057.75,0.03455076250944205
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),597.0,1080.75,0.03530204356613519
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),598.0,1096.75,0.03582467386644346
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),599.0,1106.75,0.03615131780413613
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),600.0,1119.0,0.03655145662780965
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),601.0,1143.375,0.03734765122593553
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),602.0,1149.625,0.03755180368699345
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),603.0,1157.75,0.03781720188636874
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),604.0,1171.625,0.03827042034991732
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),605.0,1168.75,0.038176510217830674
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),606.0,1189.125,0.03884204724087949
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),607.0,1208.125,0.03946267072249556
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),608.0,1224.0,0.03998121797358267
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),609.0,1239.25,0.04047934997856399
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),610.0,1253.625,0.040948900638997206
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),611.0,1264.5,0.04130412592123798
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),612.0,1271.625,0.041536859726844004
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),613.0,1281.25,0.0418512545168732
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),614.0,1280.0,0.04181042402466162
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),615.0,1275.375,0.04165935120347876
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),616.0,1266.75,0.04137762080721883
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),617.0,1258.75,0.04111630565706469
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),618.0,1258.875,0.04112038870628586
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),619.0,1268.375,0.04143070044709389
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),620.0,1245.5,0.04068350243962191
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),621.0,1249.5,0.04081416001469898
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),622.0,1244.0,0.04063450584896801
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),623.0,1256.0,0.041026478574199214
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),624.0,1251.0,0.04086315660535288
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),625.0,1267.625,0.04140620215176694
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),626.0,1260.625,0.041177551395382074
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),627.0,1248.375,0.040777412571708554
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),628.0,1249.75,0.040822326113141294
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),629.0,1219.875,0.03984647734928445
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),630.0,1226.375,0.04005879590878468
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),631.0,1217.75,0.03977706551252475
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),632.0,1221.875,0.03991180613682298
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),633.0,1192.75,0.03896045566829308
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),634.0,1193.25,0.03897678786517771
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),635.0,1186.375,0.038752220158014
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),636.0,1191.5,0.038919625176081496
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),637.0,1210.75,0.039548414756139884
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),638.0,1206.0,0.03939325888573587
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),639.0,1207.75,0.039450421574832084
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),640.0,1211.875,0.03958516219913031
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),641.0,1216.5,0.03973623502031317
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),642.0,1210.875,0.03955249780536104
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),643.0,1226.25,0.040054712859563524
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),644.0,1216.625,0.039740318069534326
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),645.0,1193.875,0.038997203111283504
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),646.0,1183.375,0.0386542269767062
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),647.0,1170.375,0.038229589857705734
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),648.0,1145.75,0.03742522916113754
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),649.0,1151.0,0.03759671722842619
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),650.0,1138.625,0.03719249535553151
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),651.0,1106.125,0.03613090255803034
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),652.0,1096.0,0.03580017557111651
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),653.0,1097.0,0.035832839964885774
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),654.0,1076.0,0.03514688769573117
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),655.0,1062.5,0.03470591837984607
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),656.0,1059.125,0.034595676050874796
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),657.0,1052.75,0.03438744054059572
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),658.0,1043.375,0.03408121184900884
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),659.0,1038.625,0.03392605597860482
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),660.0,1025.75,0.03350550190882551
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),661.0,1003.125,0.03276646999979585
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),662.0,994.375,0.032480656554314764
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),663.0,996.0,0.03253373619418982
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),664.0,976.75,0.03190494661413144
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),665.0,952.25,0.031104668966784394
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),666.0,929.875,0.03037380315619705
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),667.0,912.5,0.029806259314456036
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),668.0,891.875,0.029132556192964905
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),669.0,896.625,0.029287712063368925
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),670.0,875.375,0.028593593695772003
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),671.0,833.375,0.027221689157462793
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),672.0,824.125,0.026919543515097073
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),673.0,795.75,0.025992691341894126
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),674.0,779.875,0.025474144090807015
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),675.0,760.25,0.024833105363085153
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),676.0,751.375,0.024543208868382908
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),677.0,724.375,0.023661270236612703
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),678.0,713.25,0.02329787885592961
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),679.0,716.5,0.023404038135679726
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),680.0,699.125,0.022836494293938712
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),681.0,682.625,0.02229753179674581
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),682.0,663.25,0.021664659167466262
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),683.0,658.375,0.02150542024784109
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),684.0,636.0,0.02077455443725374
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),685.0,624.5,0.020398913908907173
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),686.0,611.5,0.0199742767899067
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),687.0,599.125,0.019570054917012025
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),688.0,584.125,0.01908008901047302
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),689.0,587.125,0.019178082191780823
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),690.0,592.875,0.019365902455954105
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),691.0,580.0,0.018945348386174794
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),692.0,584.625,0.019096421207357654
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),693.0,566.875,0.018516628217953166
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),694.0,556.5,0.018177735132597024
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),695.0,541.5,0.01768776922605802
45.77,7.29,100x,0.26,0.5,3.5,0.0007,3.5,20,8,5.0,206.0,10,25,8_NPL-13_(3-8-23),696.0,540.5,0.017655104832288753
