Temperature(C)	Doping(%)	Time	Wavelength	Intensity
25	3	1h	707.0000	427
25	3	1h	708.0000	410
25	3	1h	709.0000	447
25	3	1h	710.0000	424
25	3	1h	711.0000	361
25	3	1h	712.0000	465
25	3	1h	713.0000	383
25	3	1h	714.0000	374
25	3	1h	715.0000	311
25	3	1h	716.0000	392
25	3	1h	717.0000	430
25	3	1h	718.0000	307
25	3	1h	719.0000	339
25	3	1h	720.0000	372
25	3	1h	721.0000	300
25	3	1h	722.0000	324
25	3	1h	723.0000	308
25	3	1h	724.0000	354
25	3	1h	725.0000	309
25	3	1h	726.0000	289
25	3	1h	727.0000	280
25	3	1h	728.0000	190
25	3	1h	729.0000	250
25	3	1h	730.0000	240
25	3	1h	731.0000	279
25	3	1h	732.0000	261
25	3	1h	733.0000	275
25	3	1h	734.0000	253
25	3	1h	735.0000	214
25	3	1h	736.0000	225
25	3	1h	737.0000	189
25	3	1h	738.0000	164
25	3	1h	739.0000	150
25	3	1h	740.0000	236
25	3	1h	741.0000	202
25	3	1h	742.0000	183
25	3	1h	743.0000	189
25	3	1h	744.0000	181
25	3	1h	745.0000	178
25	3	1h	746.0000	159
25	3	1h	747.0000	176
25	3	1h	748.0000	204
25	3	1h	749.0000	132
25	3	1h	750.0000	147
25	3	1h	751.0000	159
25	3	1h	752.0000	122
25	3	1h	753.0000	102
25	3	1h	754.0000	138
25	3	1h	755.0000	151
25	3	1h	756.0000	120
25	3	1h	757.0000	150
25	3	1h	758.0000	156
25	3	1h	759.0000	113
25	3	1h	760.0000	170
25	3	1h	761.0000	126
25	3	1h	762.0000	111
25	3	1h	763.0000	118
25	3	1h	764.0000	90
25	3	1h	765.0000	127
25	3	1h	766.0000	105
25	3	1h	767.0000	119
25	3	1h	768.0000	102
25	3	1h	769.0000	114
25	3	1h	770.0000	126
25	3	1h	771.0000	122
25	3	1h	772.0000	123
25	3	1h	773.0000	110
25	3	1h	774.0000	80
25	3	1h	775.0000	83
25	3	1h	776.0000	110
25	3	1h	777.0000	114
25	3	1h	778.0000	75
25	3	1h	779.0000	112
25	3	1h	780.0000	75
25	3	1h	781.0000	80
25	3	1h	782.0000	87
25	3	1h	783.0000	90
25	3	1h	784.0000	66
25	3	1h	785.0000	87
25	3	1h	786.0000	81
25	3	1h	787.0000	86
25	3	1h	788.0000	96
25	3	1h	789.0000	84
25	3	1h	790.0000	71
25	3	1h	791.0000	54
25	3	1h	792.0000	72
25	3	1h	793.0000	76
25	3	1h	794.0000	99
25	3	1h	795.0000	63
25	3	1h	796.0000	54
25	3	1h	797.0000	87
25	3	1h	798.0000	75
25	3	1h	799.0000	72
25	3	1h	800.0000	69
25	3	10m	440.0000	116
25	3	10m	441.0000	100
25	3	10m	442.0000	94
25	3	10m	443.0000	80
25	3	10m	444.0000	117
25	3	10m	445.0000	75
25	3	10m	446.0000	66
25	3	10m	447.0000	69
25	3	10m	448.0000	78
25	3	10m	449.0000	63
25	3	10m	450.0000	99
25	3	10m	451.0000	111
25	3	10m	452.0000	163
25	3	10m	453.0000	185
25	3	10m	454.0000	153
25	3	10m	455.0000	162
25	3	10m	456.0000	222
25	3	10m	457.0000	222
25	3	10m	458.0000	291
25	3	10m	459.0000	315
25	3	10m	460.0000	580
25	3	10m	461.0000	551
25	3	10m	462.0000	556
25	3	10m	463.0000	530
25	3	10m	464.0000	481
25	3	10m	465.0000	394
25	3	10m	466.0000	261
25	3	10m	467.0000	198
25	3	10m	468.0000	235
25	3	10m	469.0000	209
25	3	10m	470.0000	204
25	3	10m	471.0000	200
25	3	10m	472.0000	249
25	3	10m	473.0000	209
25	3	10m	474.0000	273
25	3	10m	475.0000	281
25	3	10m	476.0000	374
25	3	10m	477.0000	486
25	3	10m	478.0000	468
25	3	10m	479.0000	514
25	3	10m	480.0000	658
25	3	10m	481.0000	677
25	3	10m	482.0000	752
25	3	10m	483.0000	815
25	3	10m	484.0000	980
25	3	10m	485.0000	1079
25	3	10m	486.0000	1254
25	3	10m	487.0000	1401
25	3	10m	488.0000	1590
25	3	10m	489.0000	1885
25	3	10m	490.0000	2117
25	3	10m	491.0000	2377
25	3	10m	492.0000	2803
25	3	10m	493.0000	3282
25	3	10m	494.0000	3846
25	3	10m	495.0000	4869
25	3	10m	496.0000	5688
25	3	10m	497.0000	7244
25	3	10m	498.0000	9170
25	3	10m	499.0000	11545
25	3	10m	500.0000	15220
25	3	10m	501.0000	20042
25	3	10m	502.0000	26566
25	3	10m	503.0000	35434
25	3	10m	504.0000	47188
25	3	10m	505.0000	63211
25	3	10m	506.0000	81562
25	3	10m	507.0000	97880
25	3	10m	508.0000	113865
25	3	10m	509.0000	122856
25	3	10m	510.0000	120036
25	3	10m	511.0000	107220
25	3	10m	512.0000	87260
25	3	10m	513.0000	66409
25	3	10m	514.0000	49042
25	3	10m	515.0000	36525
25	3	10m	516.0000	27187
25	3	10m	517.0000	20363
25	3	10m	518.0000	15875
25	3	10m	519.0000	12218
25	3	10m	520.0000	9950
25	3	10m	521.0000	7851
25	3	10m	522.0000	6324
25	3	10m	523.0000	5012
25	3	10m	524.0000	4011
25	3	10m	525.0000	3569
25	3	10m	526.0000	2889
25	3	10m	527.0000	2577
25	3	10m	528.0000	2005
25	3	10m	529.0000	1726
25	3	10m	530.0000	1681
25	3	10m	531.0000	1481
25	3	10m	532.0000	1394
25	3	10m	533.0000	1247
25	3	10m	534.0000	1220
25	3	10m	535.0000	1163
25	3	10m	536.0000	1186
25	3	10m	537.0000	1306
25	3	10m	538.0000	1281
25	3	10m	539.0000	1103
25	3	10m	540.0000	1191
25	3	10m	541.0000	1239
25	3	10m	542.0000	1237
25	3	10m	543.0000	1156
25	3	10m	544.0000	1108
25	3	10m	545.0000	1095
25	3	10m	546.0000	1100
25	3	10m	547.0000	985
25	3	10m	548.0000	1104
25	3	10m	549.0000	1100
25	3	10m	550.0000	1110
25	3	10m	551.0000	1069
25	3	10m	552.0000	1039
25	3	10m	553.0000	978
25	3	10m	554.0000	1039
25	3	10m	555.0000	1062
25	3	10m	556.0000	1080
25	3	10m	557.0000	1048
25	3	10m	558.0000	1154
25	3	10m	559.0000	1116
25	3	10m	560.0000	1048
25	3	10m	561.0000	1148
25	3	10m	562.0000	1063
25	3	10m	563.0000	1144
25	3	10m	564.0000	1232
25	3	10m	565.0000	1070
25	3	10m	566.0000	1174
25	3	10m	567.0000	1208
25	3	10m	568.0000	1278
25	3	10m	569.0000	1311
25	3	10m	570.0000	1233
25	3	10m	571.0000	1244
25	3	10m	572.0000	1264
25	3	10m	573.0000	1280
25	3	10m	574.0000	1338
25	3	10m	575.0000	1234
25	3	10m	576.0000	1411
25	3	10m	577.0000	1337
25	3	10m	578.0000	1380
25	3	10m	579.0000	1325
25	3	10m	580.0000	1470
25	3	10m	581.0000	1346
25	3	10m	582.0000	1547
25	3	10m	583.0000	1578
25	3	10m	584.0000	1558
25	3	10m	585.0000	1539
25	3	10m	586.0000	1693
25	3	10m	587.0000	1591
25	3	10m	588.0000	1644
25	3	10m	589.0000	1606
25	3	10m	590.0000	1690
25	3	10m	591.0000	1695
25	3	10m	592.0000	1666
25	3	10m	593.0000	1784
25	3	10m	594.0000	1641
25	3	10m	595.0000	1817
25	3	10m	596.0000	1719
25	3	10m	597.0000	1906
25	3	10m	598.0000	1777
25	3	10m	599.0000	1733
25	3	10m	600.0000	1768
25	3	10m	601.0000	2001
25	3	10m	602.0000	1776
25	3	10m	603.0000	1651
25	3	10m	604.0000	1913
25	3	10m	605.0000	2006
25	3	10m	606.0000	1838
25	3	10m	607.0000	1908
25	3	10m	608.0000	1898
25	3	10m	609.0000	1863
25	3	10m	610.0000	2044
25	3	10m	611.0000	1942
25	3	10m	612.0000	2109
25	3	10m	613.0000	1936
25	3	10m	614.0000	1989
25	3	10m	615.0000	2120
25	3	10m	616.0000	2217
25	3	10m	617.0000	2069
25	3	10m	618.0000	1927
25	3	10m	619.0000	1897
25	3	10m	620.0000	2047
25	3	10m	621.0000	2031
25	3	10m	622.0000	1954
25	3	10m	623.0000	2034
25	3	10m	624.0000	1969
25	3	10m	625.0000	1986
25	3	10m	626.0000	2007
25	3	10m	627.0000	1868
25	3	10m	628.0000	2211
25	3	10m	629.0000	2031
25	3	10m	630.0000	1991
25	3	10m	631.0000	1821
25	3	10m	632.0000	1882
25	3	10m	633.0000	1937
25	3	10m	634.0000	1819
25	3	10m	635.0000	1938
25	3	10m	636.0000	2043
25	3	10m	637.0000	1961
25	3	10m	638.0000	1915
25	3	10m	639.0000	1912
25	3	10m	640.0000	1968
25	3	10m	641.0000	1828
25	3	10m	642.0000	1863
25	3	10m	643.0000	1830
25	3	10m	644.0000	1704
25	3	10m	645.0000	1905
25	3	10m	646.0000	1666
25	3	10m	647.0000	1693
25	3	10m	648.0000	1635
25	3	10m	649.0000	1686
25	3	10m	650.0000	1623
25	3	10m	651.0000	1703
25	3	10m	652.0000	1578
25	3	10m	653.0000	1647
25	3	10m	654.0000	1614
25	3	10m	655.0000	1616
25	3	10m	656.0000	1514
25	3	10m	657.0000	1440
25	3	10m	658.0000	1412
25	3	10m	659.0000	1434
25	3	10m	660.0000	1438
25	3	10m	661.0000	1321
25	3	10m	662.0000	1540
25	3	10m	663.0000	1426
25	3	10m	664.0000	1377
25	3	10m	665.0000	1411
25	3	10m	666.0000	1319
25	3	10m	667.0000	1345
25	3	10m	668.0000	1251
25	3	10m	669.0000	1409
25	3	10m	670.0000	1196
25	3	10m	671.0000	1266
25	3	10m	672.0000	1213
25	3	10m	673.0000	1195
25	3	10m	674.0000	1127
25	3	10m	675.0000	1086
25	3	10m	676.0000	1191
25	3	10m	677.0000	995
25	3	10m	678.0000	1081
25	3	10m	679.0000	1017
25	3	10m	680.0000	1129
25	3	10m	681.0000	968
25	3	10m	682.0000	969
25	3	10m	683.0000	958
25	3	10m	684.0000	917
25	3	10m	685.0000	915
25	3	10m	686.0000	922
25	3	10m	687.0000	946
25	3	10m	688.0000	830
25	3	10m	689.0000	901
25	3	10m	690.0000	824
25	3	10m	691.0000	831
25	3	10m	692.0000	912
25	3	10m	693.0000	872
25	3	10m	694.0000	867
25	3	10m	695.0000	824
25	3	10m	696.0000	834
25	3	10m	697.0000	821
25	3	10m	698.0000	803
25	3	10m	699.0000	799
25	3	10m	700.0000	687
25	3	10m	701.0000	727
25	3	10m	702.0000	756
25	3	10m	703.0000	712
25	3	10m	704.0000	762
25	3	10m	705.0000	721
25	3	10m	706.0000	618
25	3	10m	707.0000	598
25	3	10m	708.0000	598
25	3	10m	709.0000	602
25	3	10m	710.0000	635
25	3	10m	711.0000	576
25	3	10m	712.0000	505
25	3	10m	713.0000	605
25	3	10m	714.0000	650
25	3	10m	715.0000	612
25	3	10m	716.0000	568
25	3	10m	717.0000	485
25	3	10m	718.0000	484
25	3	10m	719.0000	435
25	3	10m	720.0000	481
25	3	10m	721.0000	512
25	3	10m	722.0000	384
25	3	10m	723.0000	382
25	3	10m	724.0000	422
25	3	10m	725.0000	432
25	3	10m	726.0000	450
25	3	10m	727.0000	396
25	3	10m	728.0000	479
25	3	10m	729.0000	339
25	3	10m	730.0000	306
25	3	10m	731.0000	303
25	3	10m	732.0000	321
25	3	10m	733.0000	355
25	3	10m	734.0000	406
25	3	10m	735.0000	346
25	3	10m	736.0000	326
25	3	10m	737.0000	293
25	3	10m	738.0000	310
25	3	10m	739.0000	236
25	3	10m	740.0000	310
25	3	10m	741.0000	246
25	3	10m	742.0000	274
25	3	10m	743.0000	261
25	3	10m	744.0000	261
25	3	10m	745.0000	234
25	3	10m	746.0000	234
25	3	10m	747.0000	238
25	3	10m	748.0000	195
25	3	10m	749.0000	216
25	3	10m	750.0000	248
25	3	10m	751.0000	200
25	3	10m	752.0000	231
25	3	10m	753.0000	230
25	3	10m	754.0000	166
25	3	10m	755.0000	192
25	3	10m	756.0000	165
25	3	10m	757.0000	192
25	3	10m	758.0000	168
25	3	10m	759.0000	188
25	3	10m	760.0000	184
25	3	10m	761.0000	137
25	3	10m	762.0000	168
25	3	10m	763.0000	191
25	3	10m	764.0000	120
25	3	10m	765.0000	156
25	3	10m	766.0000	168
25	3	10m	767.0000	170
25	3	10m	768.0000	110
25	3	10m	769.0000	138
25	3	10m	770.0000	132
25	3	10m	771.0000	142
25	3	10m	772.0000	134
25	3	10m	773.0000	115
25	3	10m	774.0000	114
25	3	10m	775.0000	147
25	3	10m	776.0000	120
25	3	10m	777.0000	108
25	3	10m	778.0000	104
25	3	10m	779.0000	153
25	3	10m	780.0000	111
25	3	10m	781.0000	115
25	3	10m	782.0000	112
25	3	10m	783.0000	99
25	3	10m	784.0000	108
25	3	10m	785.0000	95
25	3	10m	786.0000	155
25	3	10m	787.0000	114
25	3	10m	788.0000	75
25	3	10m	789.0000	87
25	3	10m	790.0000	89
25	3	10m	791.0000	84
25	3	10m	792.0000	117
25	3	10m	793.0000	60
25	3	10m	794.0000	54
25	3	10m	795.0000	110
25	3	10m	796.0000	71
25	3	10m	797.0000	92
25	3	10m	798.0000	60
25	3	10m	799.0000	111
25	3	10m	800.0000	74
50	5	1h	440.0000	121
50	5	1h	441.0000	105
50	5	1h	442.0000	119
50	5	1h	443.0000	102
50	5	1h	444.0000	126
50	5	1h	445.0000	78
50	5	1h	446.0000	93
50	5	1h	447.0000	81
50	5	1h	448.0000	87
50	5	1h	449.0000	95
50	5	1h	450.0000	105
50	5	1h	451.0000	110
50	5	1h	452.0000	127
50	5	1h	453.0000	122
50	5	1h	454.0000	110
50	5	1h	455.0000	69
50	5	1h	456.0000	123
50	5	1h	457.0000	117
50	5	1h	458.0000	174
50	5	1h	459.0000	138
50	5	1h	460.0000	186
50	5	1h	461.0000	154
50	5	1h	462.0000	218
50	5	1h	463.0000	172
50	5	1h	464.0000	159
50	5	1h	465.0000	129
50	5	1h	466.0000	99
50	5	1h	467.0000	108
50	5	1h	468.0000	134
50	5	1h	469.0000	110
50	5	1h	470.0000	107
50	5	1h	471.0000	123
50	5	1h	472.0000	110
50	5	1h	473.0000	155
50	5	1h	474.0000	159
50	5	1h	475.0000	159
50	5	1h	476.0000	155
50	5	1h	477.0000	213
50	5	1h	478.0000	186
50	5	1h	479.0000	233
50	5	1h	480.0000	257
50	5	1h	481.0000	280
50	5	1h	482.0000	315
50	5	1h	483.0000	374
50	5	1h	484.0000	369
50	5	1h	485.0000	478
50	5	1h	486.0000	556
50	5	1h	487.0000	615
50	5	1h	488.0000	660
50	5	1h	489.0000	694
50	5	1h	490.0000	880
50	5	1h	491.0000	887
50	5	1h	492.0000	1052
50	5	1h	493.0000	1294
50	5	1h	494.0000	1571
50	5	1h	495.0000	1752
50	5	1h	496.0000	2093
50	5	1h	497.0000	2716
50	5	1h	498.0000	3083
50	5	1h	499.0000	3922
50	5	1h	500.0000	4968
50	5	1h	501.0000	6501
50	5	1h	502.0000	8677
50	5	1h	503.0000	10939
50	5	1h	504.0000	14856
50	5	1h	505.0000	20270
50	5	1h	506.0000	26412
50	5	1h	507.0000	33917
50	5	1h	508.0000	42271
50	5	1h	509.0000	48379
50	5	1h	510.0000	51937
50	5	1h	511.0000	50762
50	5	1h	512.0000	45765
50	5	1h	513.0000	36896
50	5	1h	514.0000	29312
50	5	1h	515.0000	21656
50	5	1h	516.0000	16138
50	5	1h	517.0000	11626
50	5	1h	518.0000	9110
50	5	1h	519.0000	7002
50	5	1h	520.0000	5550
50	5	1h	521.0000	4502
50	5	1h	522.0000	3346
50	5	1h	523.0000	2809
50	5	1h	524.0000	2347
50	5	1h	525.0000	1924
50	5	1h	526.0000	1737
50	5	1h	527.0000	1404
50	5	1h	528.0000	1263
50	5	1h	529.0000	1165
50	5	1h	530.0000	1027
50	5	1h	531.0000	969
50	5	1h	532.0000	1062
50	5	1h	533.0000	956
50	5	1h	534.0000	1014
50	5	1h	535.0000	832
50	5	1h	536.0000	1017
50	5	1h	537.0000	848
50	5	1h	538.0000	975
50	5	1h	539.0000	978
50	5	1h	540.0000	1043
50	5	1h	541.0000	1023
50	5	1h	542.0000	1006
50	5	1h	543.0000	1072
50	5	1h	544.0000	1037
50	5	1h	545.0000	1101
50	5	1h	546.0000	1022
50	5	1h	547.0000	1005
50	5	1h	548.0000	991
50	5	1h	549.0000	857
50	5	1h	550.0000	1080
50	5	1h	551.0000	1037
50	5	1h	552.0000	1001
50	5	1h	553.0000	1030
50	5	1h	554.0000	1096
50	5	1h	555.0000	1056
50	5	1h	556.0000	1055
50	5	1h	557.0000	1137
50	5	1h	558.0000	1003
50	5	1h	559.0000	1111
50	5	1h	560.0000	1031
50	5	1h	561.0000	992
50	5	1h	562.0000	1120
50	5	1h	563.0000	1043
50	5	1h	564.0000	1118
50	5	1h	565.0000	1296
50	5	1h	566.0000	1225
50	5	1h	567.0000	1192
50	5	1h	568.0000	1381
50	5	1h	569.0000	1410
50	5	1h	570.0000	1352
50	5	1h	571.0000	1428
50	5	1h	572.0000	1422
50	5	1h	573.0000	1518
50	5	1h	574.0000	1445
50	5	1h	575.0000	1497
50	5	1h	576.0000	1693
50	5	1h	577.0000	1637
50	5	1h	578.0000	1625
50	5	1h	579.0000	1539
50	5	1h	580.0000	1523
50	5	1h	581.0000	1582
50	5	1h	582.0000	1645
50	5	1h	583.0000	1697
50	5	1h	584.0000	1677
50	5	1h	585.0000	1767
50	5	1h	586.0000	1891
50	5	1h	587.0000	1779
50	5	1h	588.0000	1986
50	5	1h	589.0000	1944
50	5	1h	590.0000	2117
50	5	1h	591.0000	2069
50	5	1h	592.0000	2106
50	5	1h	593.0000	2173
50	5	1h	594.0000	2139
50	5	1h	595.0000	2282
50	5	1h	596.0000	2507
50	5	1h	597.0000	2232
50	5	1h	598.0000	2247
50	5	1h	599.0000	2413
50	5	1h	600.0000	2467
50	5	1h	601.0000	2482
50	5	1h	602.0000	2391
50	5	1h	603.0000	2701
50	5	1h	604.0000	2807
50	5	1h	605.0000	2804
50	5	1h	606.0000	2610
50	5	1h	607.0000	2865
50	5	1h	608.0000	2845
50	5	1h	609.0000	2890
50	5	1h	610.0000	2916
50	5	1h	611.0000	3131
50	5	1h	612.0000	2999
50	5	1h	613.0000	3007
50	5	1h	614.0000	3024
50	5	1h	615.0000	3044
50	5	1h	616.0000	3037
50	5	1h	617.0000	3225
50	5	1h	618.0000	3219
50	5	1h	619.0000	3180
50	5	1h	620.0000	3493
50	5	1h	621.0000	3302
50	5	1h	622.0000	3193
50	5	1h	623.0000	3315
50	5	1h	624.0000	3251
50	5	1h	625.0000	3035
50	5	1h	626.0000	3567
50	5	1h	627.0000	3580
50	5	1h	628.0000	3169
50	5	1h	629.0000	3382
50	5	1h	630.0000	3452
50	5	1h	631.0000	3470
50	5	1h	632.0000	3627
50	5	1h	633.0000	3664
50	5	1h	634.0000	3623
50	5	1h	635.0000	3609
50	5	1h	636.0000	3393
50	5	1h	637.0000	3398
50	5	1h	638.0000	3299
50	5	1h	639.0000	3548
50	5	1h	640.0000	3322
50	5	1h	641.0000	3482
50	5	1h	642.0000	3525
50	5	1h	643.0000	3407
50	5	1h	644.0000	3388
50	5	1h	645.0000	3421
50	5	1h	646.0000	3350
50	5	1h	647.0000	3537
50	5	1h	648.0000	3245
50	5	1h	649.0000	3167
50	5	1h	650.0000	3370
50	5	1h	651.0000	3232
50	5	1h	652.0000	3209
50	5	1h	653.0000	3375
50	5	1h	654.0000	3245
50	5	1h	655.0000	3099
50	5	1h	656.0000	3033
50	5	1h	657.0000	2995
50	5	1h	658.0000	3150
50	5	1h	659.0000	2957
50	5	1h	660.0000	3026
50	5	1h	661.0000	2778
50	5	1h	662.0000	2705
50	5	1h	663.0000	2621
50	5	1h	664.0000	2770
50	5	1h	665.0000	2722
50	5	1h	666.0000	2594
50	5	1h	667.0000	2534
50	5	1h	668.0000	2559
50	5	1h	669.0000	2528
50	5	1h	670.0000	2538
50	5	1h	671.0000	2440
50	5	1h	672.0000	2632
50	5	1h	673.0000	2452
50	5	1h	674.0000	2299
50	5	1h	675.0000	2321
50	5	1h	676.0000	2185
50	5	1h	677.0000	2404
50	5	1h	678.0000	2349
50	5	1h	679.0000	2360
50	5	1h	680.0000	2111
50	5	1h	681.0000	2053
50	5	1h	682.0000	1930
50	5	1h	683.0000	1885
50	5	1h	684.0000	1905
50	5	1h	685.0000	1910
50	5	1h	686.0000	1592
50	5	1h	687.0000	1929
50	5	1h	688.0000	1845
50	5	1h	689.0000	1700
50	5	1h	690.0000	1705
50	5	1h	691.0000	1824
50	5	1h	692.0000	1728
50	5	1h	693.0000	1561
50	5	1h	694.0000	1645
50	5	1h	695.0000	1602
50	5	1h	696.0000	1518
50	5	1h	697.0000	1631
50	5	1h	698.0000	1684
50	5	1h	699.0000	1588
50	5	1h	700.0000	1652
50	5	1h	701.0000	1404
50	5	1h	702.0000	1424
50	5	1h	703.0000	1425
50	5	1h	704.0000	1432
50	5	1h	705.0000	1230
50	5	1h	706.0000	1258
50	5	1h	707.0000	1274
50	5	1h	708.0000	1145
50	5	1h	709.0000	1012
50	5	1h	710.0000	1132
50	5	1h	711.0000	1209
50	5	1h	712.0000	966
50	5	1h	713.0000	1031
50	5	1h	714.0000	1037
50	5	1h	715.0000	1009
50	5	1h	716.0000	903
50	5	1h	717.0000	895
50	5	1h	718.0000	979
50	5	1h	719.0000	894
50	5	1h	720.0000	868
50	5	1h	721.0000	789
50	5	1h	722.0000	850
50	5	1h	723.0000	799
50	5	1h	724.0000	750
50	5	1h	725.0000	720
50	5	1h	726.0000	703
50	5	1h	727.0000	716
50	5	1h	728.0000	706
50	5	1h	729.0000	676
50	5	1h	730.0000	585
50	5	1h	731.0000	549
50	5	1h	732.0000	569
50	5	1h	733.0000	543
50	5	1h	734.0000	591
50	5	1h	735.0000	607
50	5	1h	736.0000	579
50	5	1h	737.0000	502
50	5	1h	738.0000	494
50	5	1h	739.0000	440
50	5	1h	740.0000	465
50	5	1h	741.0000	489
50	5	1h	742.0000	444
50	5	1h	743.0000	459
50	5	1h	744.0000	422
50	5	1h	745.0000	350
50	5	1h	746.0000	324
50	5	1h	747.0000	373
50	5	1h	748.0000	372
50	5	1h	749.0000	438
50	5	1h	750.0000	370
50	5	1h	751.0000	386
50	5	1h	752.0000	412
50	5	1h	753.0000	313
50	5	1h	754.0000	351
50	5	1h	755.0000	282
50	5	1h	756.0000	266
50	5	1h	757.0000	295
50	5	1h	758.0000	289
50	5	1h	759.0000	282
50	5	1h	760.0000	283
50	5	1h	761.0000	232
50	5	1h	762.0000	234
50	5	1h	763.0000	245
50	5	1h	764.0000	176
50	5	1h	765.0000	212
50	5	1h	766.0000	260
50	5	1h	767.0000	228
50	5	1h	768.0000	239
50	5	1h	769.0000	179
50	5	1h	770.0000	192
50	5	1h	771.0000	242
50	5	1h	772.0000	198
50	5	1h	773.0000	148
50	5	1h	774.0000	198
50	5	1h	775.0000	164
50	5	1h	776.0000	197
50	5	1h	777.0000	153
50	5	1h	778.0000	192
50	5	1h	779.0000	141
50	5	1h	780.0000	176
50	5	1h	781.0000	156
50	5	1h	782.0000	156
50	5	1h	783.0000	141
50	5	1h	784.0000	107
50	5	1h	785.0000	147
50	5	1h	786.0000	135
50	5	1h	787.0000	152
50	5	1h	788.0000	102
50	5	1h	789.0000	102
50	5	1h	790.0000	132
50	5	1h	791.0000	159
50	5	1h	792.0000	111
50	5	1h	793.0000	102
50	5	1h	794.0000	93
50	5	1h	795.0000	111
50	5	1h	796.0000	171
50	5	1h	797.0000	104
50	5	1h	798.0000	123
50	5	1h	799.0000	105
50	5	1h	800.0000	77
0	5	1h	440.0000	96
0	5	1h	441.0000	99
0	5	1h	442.0000	111
0	5	1h	443.0000	123
0	5	1h	444.0000	108
0	5	1h	445.0000	86
0	5	1h	446.0000	118
0	5	1h	447.0000	87
0	5	1h	448.0000	129
0	5	1h	449.0000	90
0	5	1h	450.0000	153
0	5	1h	451.0000	75
0	5	1h	452.0000	107
0	5	1h	453.0000	156
0	5	1h	454.0000	99
0	5	1h	455.0000	111
0	5	1h	456.0000	126
0	5	1h	457.0000	111
0	5	1h	458.0000	162
0	5	1h	459.0000	129
0	5	1h	460.0000	164
0	5	1h	461.0000	203
0	5	1h	462.0000	111
0	5	1h	463.0000	123
0	5	1h	464.0000	166
0	5	1h	465.0000	96
0	5	1h	466.0000	108
0	5	1h	467.0000	75
0	5	1h	468.0000	99
0	5	1h	469.0000	105
0	5	1h	470.0000	85
0	5	1h	471.0000	111
0	5	1h	472.0000	102
0	5	1h	473.0000	147
0	5	1h	474.0000	135
0	5	1h	475.0000	142
0	5	1h	476.0000	180
0	5	1h	477.0000	198
0	5	1h	478.0000	193
0	5	1h	479.0000	249
0	5	1h	480.0000	268
0	5	1h	481.0000	314
0	5	1h	482.0000	279
0	5	1h	483.0000	355
0	5	1h	484.0000	411
0	5	1h	485.0000	436
0	5	1h	486.0000	455
0	5	1h	487.0000	537
0	5	1h	488.0000	630
0	5	1h	489.0000	649
0	5	1h	490.0000	807
0	5	1h	491.0000	1016
0	5	1h	492.0000	1147
0	5	1h	493.0000	1231
0	5	1h	494.0000	1271
0	5	1h	495.0000	1545
0	5	1h	496.0000	1949
0	5	1h	497.0000	2396
0	5	1h	498.0000	2872
0	5	1h	499.0000	3662
0	5	1h	500.0000	4866
0	5	1h	501.0000	5907
0	5	1h	502.0000	7695
0	5	1h	503.0000	10598
0	5	1h	504.0000	13937
0	5	1h	505.0000	18507
0	5	1h	506.0000	24825
0	5	1h	507.0000	32322
0	5	1h	508.0000	39933
0	5	1h	509.0000	46641
0	5	1h	510.0000	49708
0	5	1h	511.0000	49636
0	5	1h	512.0000	44693
0	5	1h	513.0000	36152
0	5	1h	514.0000	27696
0	5	1h	515.0000	20416
0	5	1h	516.0000	15182
0	5	1h	517.0000	11241
0	5	1h	518.0000	8665
0	5	1h	519.0000	6464
0	5	1h	520.0000	4966
0	5	1h	521.0000	4042
0	5	1h	522.0000	3256
0	5	1h	523.0000	2540
0	5	1h	524.0000	2282
0	5	1h	525.0000	1979
0	5	1h	526.0000	1558
0	5	1h	527.0000	1436
0	5	1h	528.0000	1222
0	5	1h	529.0000	1063
0	5	1h	530.0000	987
0	5	1h	531.0000	1055
0	5	1h	532.0000	935
0	5	1h	533.0000	946
0	5	1h	534.0000	865
0	5	1h	535.0000	1031
0	5	1h	536.0000	762
0	5	1h	537.0000	925
0	5	1h	538.0000	1006
0	5	1h	539.0000	937
0	5	1h	540.0000	939
0	5	1h	541.0000	988
0	5	1h	542.0000	1170
0	5	1h	543.0000	1075
0	5	1h	544.0000	1057
0	5	1h	545.0000	1228
0	5	1h	546.0000	1124
0	5	1h	547.0000	1111
0	5	1h	548.0000	1135
0	5	1h	549.0000	1210
0	5	1h	550.0000	1104
0	5	1h	551.0000	1080
0	5	1h	552.0000	1160
0	5	1h	553.0000	1124
0	5	1h	554.0000	1160
0	5	1h	555.0000	1378
0	5	1h	556.0000	1182
0	5	1h	557.0000	1237
0	5	1h	558.0000	1220
0	5	1h	559.0000	1334
0	5	1h	560.0000	1325
0	5	1h	561.0000	1380
0	5	1h	562.0000	1401
0	5	1h	563.0000	1439
0	5	1h	564.0000	1573
0	5	1h	565.0000	1560
0	5	1h	566.0000	1627
0	5	1h	567.0000	1468
0	5	1h	568.0000	1623
0	5	1h	569.0000	1597
0	5	1h	570.0000	1779
0	5	1h	571.0000	1733
0	5	1h	572.0000	1749
0	5	1h	573.0000	1765
0	5	1h	574.0000	1789
0	5	1h	575.0000	1838
0	5	1h	576.0000	1949
0	5	1h	577.0000	1869
0	5	1h	578.0000	2081
0	5	1h	579.0000	1961
0	5	1h	580.0000	2163
0	5	1h	581.0000	2195
0	5	1h	582.0000	2188
0	5	1h	583.0000	2232
0	5	1h	584.0000	2335
0	5	1h	585.0000	2262
